X,Y,Z
-0,01586914,-1,015656,-0,1066895
-0,01586914,-1,015656,-0,1066895
-0,01586914,-1,015656,-0,1066895
-0,01245117,-1,011017,-0,1125488
-0,01245117,-1,011017,-0,1125488
-0,01245117,-1,011017,-0,1125488
-0,02246094,-1,014435,-0,1132813
-0,02246094,-1,014435,-0,1132813
-0,02246094,-1,014435,-0,1132813
-0,02246094,-1,014435,-0,1132813
-0,02539063,-1,007599,-0,1589355
-0,02539063,-1,007599,-0,1589355
-0,02539063,-1,007599,-0,1589355
-0,02539063,-1,007599,-0,1589355
0,001464844,-1,006378,-0,1013184
0,001464844,-1,006378,-0,1013184
0,001464844,-1,006378,-0,1013184
0,001464844,-1,006378,-0,1013184
-0,02807617,-1,02005,-0,1062012
-0,02807617,-1,02005,-0,1062012
-0,02807617,-1,02005,-0,1062012
-0,02807617,-1,02005,-0,1062012
-0,04101563,-1,007843,-0,1123047
-0,04101563,-1,007843,-0,1123047
-0,2067871,-1,018341,-0,02075195
-0,2067871,-1,018341,-0,02075195
-0,2067871,-1,018341,-0,02075195
-0,2067871,-1,018341,-0,02075195
-0,01757813,-1,026398,0,1730957
-0,01757813,-1,026398,0,1730957
-0,
