X,Y,Z
0,02856445,-1,01712,-0,1257324
0,02856445,-1,01712,-0,1257324
0,02856445,-1,01712,-0,1257324
-0,008300781,-1,015167,-0,05493164
-0,008300781,-1,015167,-0,05493164
-0,008300781,-1,015167,-0,05493164
-0,008300781,-1,015167,-0,05493164
-0,008300781,-1,015167,-0,05493164
-0,008300781,-1,015167,-0,05493164
0,03271484,-1,019073,-0,1394043
0,03271484,-1,019073,-0,1394043
0,03271484,-1,019073,-0,1394043
0,03271484,-1,019073,-0,1394043
0,03271484,-1,019073,-0,1394043
0,04272461,-1,016876,-0,1484375
0,04272461,-1,016876,-0,1484375
0,04272461,-1,016876,-0,1484375
0,04272461,-1,016876,-0,1484375
0,04272461,-1,016876,-0,1484375
0,04272461,-1,016876,-0,1484375
0,02905273,-1,02298,-0,1364746
0,02905273,-1,02298,-0,1364746
0,02905273,-1,02298,-0,1364746
0,02905273,-1,02298,-0,1364746
0,02905273,-1,02298,-0,1364746
0,02905273,-1,02298,-0,1364746
-0,001953125,-1,014191,-0,06176758
-0,001953125,-1,014191,-0,06176758
-0,001953125,-1,014191,-0,06176758
-0,001953125,-1,014191,-0,06176758
-0,001953125,-1,014191,-0,06176758
-0,001953125,-1,014191,-0,06176758
0,001708984,-1,01712,-0,1240234
0,001708984,-1,01712,-0,1240234
0,001708984,-1,01712,-0,1240234
0,001708984,-1,01712,-0,1240234
0,001708984,-1,01712,-0,1240234
0,001708984,-1,01712,-0,1240234
0,04077148,-1,029572,-0,01586914
0,04077148,-1,029572,-0,01586914
0,04077148,-1,029572,-0,01586914
0,04077148,-1,029572,-0,01586914
0,04077148,-1,029572,-0,01586914
0,04077148,-1,029572,-0,01586914
0,00390625,-1,023224,0,001220703
0,00390625,-1,023224,0,001220703
0,00390625,-1,023224,0,001220703
0,00390625,-1,023224,0,001220703
0,00390625,-1,023224,0,001220703
-0,005371094,-1,011261,-0,0402832
-0,005371094,-1,011261,-0,0402832
-0,005371094,-1,011261,-0,0402832
-0,005371094,-1,011261,-0,0402832
-0,005371094,-1,011261,-0,0402832
-0,005371094,-1,011261,-0,0402832
0,06689453,-1,019806,-0,02807617
0,06689453,-1,019806,-0,02807617
0,06689453,-1,019806,-0,02807617
0,06689453,-1,019806,-0,02807617
0,06689453,-1,019806,-0,02807617
0,0668
