X,Y,Z
0,05493164,-1,015411,-0,09838867
0,05493164,-1,015411,-0,09838867
0,05493164,-1,015411,-0,09838867
0,05493164,-1,015411,-0,09838867
0,05175781,-1,014923,-0,07958984
0,05175781,-1,014923,-0,07958984
0,05175781,-1,014923,-0,07958984
0,05175781,-1,014923,-0,07958984
0,05175781,-1,014923,-0,07958984
0,05224609,-1,014435,-0,0871582
0,05224609,-1,014435,-0,0871582
0,05224609,-1,014435,-0,0871582
0,05224609,-1,014435,-0,0871582
0,05224609,-1,014435,-0,0871582
0,04174805,-1,013458,-0,08935547
0,04174805,-1,013458,-0,08935547
0,04174805,-1,013458,-0,08935547
0,04174805,-1,013458,-0,08935547
0,04174805,-1,013458,-0,08935547
0,04223633,-1,014923,-0,09082031
0,04223633,-1,014923,-0,09082031
0,04223633,-1,014923,-0,09082031
0,04223633,-1,014923,-0,09082031
0,04907227,-1,015656,-0,08398438
0,0612793,-1,014435,-0,1115723
0,0612793,-1,014435,-0,1115723
0,0612793,-1,014435,-0,1115723
0,0612793,-1,014435,-0,1115723
0,0612793,-1,014435,-0,1115723
0,06225586,-1,012482,-0,1164551
0,06225586,-1
