X,Y,Z
0,01538086,-1,013947,-0,1142578
-0,002685547,-1,0159,-0,08276367
-0,002685547,-1,0159,-0,08276367
-0,002685547,-1,0159,-0,08276367
-0,002685547,-1,0159,-0,08276367
-0,002929688,-1,014923,-0,09716797
-0,002929688,-1,014923,-0,09716797
-0,002929688,-1,014923,-0,09716797
-0,002929688,-1,014923,-0,09716797
0,0007324219,-1,014679,-0,1037598
0,0007324219,-1,014679,-0,1037598
0,0007324219,-1,014679,-0,1037598
0,0007324219,-1,014679,-0,1037598
0,001464844,-1,015411,-0,1015625
0,001464844,-1,015411,-0,1015625
-0,001464844,-1,013947,-0,1096191
-0,001464844,-1,013947,-0,1096191
-0,001464844,-1,013947,-0,1096191
-0,001464844,-1,013947,-0,1096191
0,001464844,-1,014191,-0,1010742
0,001464844,-1,014191,-0,1010742
0,001464844,-1,014191,-0,1010742
0,001464844,-1,014191,-0,1010742
-0,01074219,-1,015656,-0,07958984
-0,01074219,-1,015656,-0,07958984
-0,01074219,-1,015656,-0,07958984
-0,01074219,-1,015656,-0,07958984
0,001464844,-1,0159,-0,111084
0,001464844,-1,0159,-0,111084
0,001464844,-1,0159,-0,111084
0,001464844,-1,0159,-0,111084
0,004394531,-1,0159,-0,08764648
0,004394531,-1,0159,-0,08764648
0,004394531,-1,0159,-0,08764648
0,008789063,-1,014923,-0,1113281
0,008789063,-1,014923,-0,1113281
0,008789063,-1,014923,-0,1113281
0,008789063,-1,014923,-0,1113281
-0,005859375,-1,013947,-0,09521484
-0,005859375,-1,013947,-0,09521484
-0,005859375,-1,013947,-0,09521484
-0,005859375,-1,013947,-0,09521484
-0,004882813,-1,00882,-0,1137695
-0,004882813,-1,00882,-0,1137695
-0,004882813,-1,00882,-0,1137695
-0,004882813,-1,00882,-0,1137695
-0,04150391,-1,007111,-0,1520996
-0,04150391,-1,007111,-0,1520996
-0,04150391,-1,007111,-0,1520996
-0,007568359,-1,019806,-0,1357422
-0,007568359,-1,019806,-0,1357422
-0,007568359,-1,019806,-0,1357422
0,04370117,-0,9953918,-0,1506348
0,08422852,-1,006622,-0,1845703
0,08422852,-1,006622,-0,1845703
0,08422852,-1,006622,-0,1845703
0,08422852,-1,006622,-0,1845703
0,03881836,-0,9836731,-0,2670898
0,03881836,-0,9836731,-0,2670898
0,03881836,-0,9836731,-0
